,timestamp,15min_traffic_count
2170,2022-04-03 20:30:00,169
2171,2022-04-03 20:45:00,181
2172,2022-04-03 21:00:00,168
2173,2022-04-03 21:15:00,166
2174,2022-04-03 21:30:00,187
2175,2022-04-03 21:45:00,154
2176,2022-04-03 22:00:00,156
2177,2022-04-03 22:15:00,161
2178,2022-04-03 22:30:00,131
2179,2022-04-03 22:45:00,114
2180,2022-04-03 23:00:00,90
2181,2022-04-03 23:15:00,87
2182,2022-04-03 23:30:00,84
2183,2022-04-03 23:45:00,63
2208,2022-04-04 06:00:00,37
2209,2022-04-04 06:15:00,60
2210,2022-04-04 06:30:00,95
2211,2022-04-04 06:45:00,146
2212,2022-04-04 07:00:00,329
2213,2022-04-04 07:15:00,473
2214,2022-04-04 07:30:00,680
2215,2022-04-04 07:45:00,732
2216,2022-04-04 08:00:00,661
2217,2022-04-04 08:15:00,661
2218,2022-04-04 08:30:00,709
2219,2022-04-04 08:45:00,696
2220,2022-04-04 09:00:00,580
2221,2022-04-04 09:15:00,565
2222,2022-04-04 09:30:00,555
2223,2022-04-04 09:45:00,432
2224,2022-04-04 10:00:00,419
2225,2022-04-04 10:15:00,312
2226,2022-04-04 10:30:00,318
2227,2022-04-04 10:45:00,344
2228,2022-04-04 11:00:00,339
2229,2022-04-04 11:15:00,275
2230,2022-04-04 11:30:00,302
2231,2022-04-04 11:45:00,312
2232,2022-04-04 12:00:00,333
2233,2022-04-04 12:15:00,378
2234,2022-04-04 12:30:00,351
2235,2022-04-04 12:45:00,369
2236,2022-04-04 13:00:00,354
2237,2022-04-04 13:15:00,338
2238,2022-04-04 13:30:00,363
2239,2022-04-04 13:45:00,363
2240,2022-04-04 14:00:00,380
2241,2022-04-04 14:15:00,325
2242,2022-04-04 14:30:00,349
2243,2022-04-04 14:45:00,366
2244,2022-04-04 15:00:00,375
2245,2022-04-04 15:15:00,367
2246,2022-04-04 15:30:00,352
2247,2022-04-04 15:45:00,428
2248,2022-04-04 16:00:00,546
2249,2022-04-04 16:15:00,627
2250,2022-04-04 16:30:00,499
2251,2022-04-04 16:45:00,607
2252,2022-04-04 17:00:00,530
2253,2022-04-04 17:15:00,443
2254,2022-04-04 17:30:00,799
2255,2022-04-04 17:45:00,652
2256,2022-04-04 18:00:00,492
2257,2022-04-04 18:15:00,627
2258,2022-04-04 18:30:00,426
2259,2022-04-04 18:45:00,277
2260,2022-04-04 19:00:00,394
2261,2022-04-04 19:15:00,290
2262,2022-04-04 19:30:00,234
2263,2022-04-04 19:45:00,333
2264,2022-04-04 20:00:00,261
2265,2022-04-04 20:15:00,168
2266,2022-04-04 20:30:00,288
2267,2022-04-04 20:45:00,239
2268,2022-04-04 21:00:00,158
2269,2022-04-04 21:15:00,200
2270,2022-04-04 21:30:00,139
2271,2022-04-04 21:45:00,91
2272,2022-04-04 22:00:00,76
2273,2022-04-04 22:15:00,25
2304,2022-04-05 06:00:00,62
2305,2022-04-05 06:15:00,68
2306,2022-04-05 06:30:00,103
2307,2022-04-05 06:45:00,164
2308,2022-04-05 07:00:00,301
2309,2022-04-05 07:15:00,433
2310,2022-04-05 07:30:00,634
2311,2022-04-05 07:45:00,746
2312,2022-04-05 08:00:00,688
2313,2022-04-05 08:15:00,683
2314,2022-04-05 08:30:00,713
2315,2022-04-05 08:45:00,714
2316,2022-04-05 09:00:00,636
2317,2022-04-05 09:15:00,624
2318,2022-04-05 09:30:00,502
2319,2022-04-05 09:45:00,425
2320,2022-04-05 10:00:00,389
2321,2022-04-05 10:15:00,364
2322,2022-04-05 10:30:00,330
2323,2022-04-05 10:45:00,341
2324,2022-04-05 11:00:00,330
2325,2022-04-05 11:15:00,306
2326,2022-04-05 11:30:00,342
2327,2022-04-05 11:45:00,371
2328,2022-04-05 12:00:00,379
2329,2022-04-05 12:15:00,364
2330,2022-04-05 12:30:00,400
2331,2022-04-05 12:45:00,433
2332,2022-04-05 13:00:00,400
2333,2022-04-05 13:15:00,414
2334,2022-04-05 13:30:00,374
2335,2022-04-05 13:45:00,386
2336,2022-04-05 14:00:00,407
2337,2022-04-05 14:15:00,349
2338,2022-04-05 14:30:00,329
2339,2022-04-05 14:45:00,362
2340,2022-04-05 15:00:00,320
2341,2022-04-05 15:15:00,389
2342,2022-04-05 15:30:00,407
2343,2022-04-05 15:45:00,416
2344,2022-04-05 16:00:00,421
2345,2022-04-05 16:15:00,490
2346,2022-04-05 16:30:00,445
2347,2022-04-05 16:45:00,385
2348,2022-04-05 17:00:00,464
2349,2022-04-05 17:15:00,490
2350,2022-04-05 17:30:00,465
2351,2022-04-05 17:45:00,401
2356,2022-04-05 19:00:00,371
2357,2022-04-05 19:15:00,366
2358,2022-04-05 19:30:00,318
2359,2022-04-05 19:45:00,242
2360,2022-04-05 20:00:00,251
2361,2022-04-05 20:15:00,244
2362,2022-04-05 20:30:00,235
2363,2022-04-05 20:45:00,216
2364,2022-04-05 21:00:00,175
2365,2022-04-05 21:15:00,182
2366,2022-04-05 21:30:00,180
2367,2022-04-05 21:45:00,170
2368,2022-04-05 22:00:00,162
2369,2022-04-05 22:15:00,185
2370,2022-04-05 22:30:00,128
2371,2022-04-05 22:45:00,105
2372,2022-04-05 23:00:00,92
2373,2022-04-05 23:15:00,106
2374,2022-04-05 23:30:00,106
2375,2022-04-05 23:45:00,78
2400,2022-04-06 06:00:00,29
2401,2022-04-06 06:15:00,60
2402,2022-04-06 06:30:00,120
2403,2022-04-06 06:45:00,174
2404,2022-04-06 07:00:00,349
2405,2022-04-06 07:15:00,505
2406,2022-04-06 07:30:00,632
2407,2022-04-06 07:45:00,667
2408,2022-04-06 08:00:00,685
2409,2022-04-06 08:15:00,674
2410,2022-04-06 08:30:00,661
2411,2022-04-06 08:45:00,659
2412,2022-04-06 09:00:00,639
2413,2022-04-06 09:15:00,622
2414,2022-04-06 09:30:00,622
2415,2022-04-06 09:45:00,565
2416,2022-04-06 10:00:00,458
2417,2022-04-06 10:15:00,384
2418,2022-04-06 10:30:00,383
2419,2022-04-06 10:45:00,340
2420,2022-04-06 11:00:00,339
2421,2022-04-06 11:15:00,282
2422,2022-04-06 11:30:00,354
2423,2022-04-06 11:45:00,411
2424,2022-04-06 12:00:00,415
2425,2022-04-06 12:15:00,415
2426,2022-04-06 12:30:00,422
2427,2022-04-06 12:45:00,431
2428,2022-04-06 13:00:00,435
2429,2022-04-06 13:15:00,404
2430,2022-04-06 13:30:00,422
2431,2022-04-06 13:45:00,408
2432,2022-04-06 14:00:00,310
2433,2022-04-06 14:15:00,397
2434,2022-04-06 14:30:00,387
2435,2022-04-06 14:45:00,368
2436,2022-04-06 15:00:00,382
2437,2022-04-06 15:15:00,364
2438,2022-04-06 15:30:00,437
2439,2022-04-06 15:45:00,339
2440,2022-04-06 16:00:00,447
2441,2022-04-06 16:15:00,495
2442,2022-04-06 16:30:00,454
2443,2022-04-06 16:45:00,299
2444,2022-04-06 17:00:00,477
2445,2022-04-06 17:15:00,466
2446,2022-04-06 17:30:00,414
2447,2022-04-06 17:45:00,424
2448,2022-04-06 18:00:00,418
2449,2022-04-06 18:15:00,377
2450,2022-04-06 18:30:00,425
2451,2022-04-06 18:45:00,467
2452,2022-04-06 19:00:00,421
2453,2022-04-06 19:15:00,428
2454,2022-04-06 19:30:00,349
2455,2022-04-06 19:45:00,256
2456,2022-04-06 20:00:00,268
2457,2022-04-06 20:15:00,277
2458,2022-04-06 20:30:00,266
2459,2022-04-06 20:45:00,224
2460,2022-04-06 21:00:00,214
2461,2022-04-06 21:15:00,215
2462,2022-04-06 21:30:00,206
2463,2022-04-06 21:45:00,200
2464,2022-04-06 22:00:00,216
2465,2022-04-06 22:15:00,201
2466,2022-04-06 22:30:00,156
2467,2022-04-06 22:45:00,149
2468,2022-04-06 23:00:00,99
2469,2022-04-06 23:15:00,117
2470,2022-04-06 23:30:00,115
2471,2022-04-06 23:45:00,85
2496,2022-04-07 06:00:00,24
2497,2022-04-07 06:15:00,59
2498,2022-04-07 06:30:00,127
2499,2022-04-07 06:45:00,169
2500,2022-04-07 07:00:00,319
2501,2022-04-07 07:15:00,509
2502,2022-04-07 07:30:00,675
2503,2022-04-07 07:45:00,700
2504,2022-04-07 08:00:00,744
2505,2022-04-07 08:15:00,649
2506,2022-04-07 08:30:00,686
2507,2022-04-07 08:45:00,651
2508,2022-04-07 09:00:00,636
2509,2022-04-07 09:15:00,527
2510,2022-04-07 09:30:00,511
2511,2022-04-07 09:45:00,554
2512,2022-04-07 10:00:00,431
2513,2022-04-07 10:15:00,392
2514,2022-04-07 10:30:00,341
2515,2022-04-07 10:45:00,356
2516,2022-04-07 11:00:00,311
2517,2022-04-07 11:15:00,309
2518,2022-04-07 11:30:00,351
2519,2022-04-07 11:45:00,344
2520,2022-04-07 12:00:00,412
2521,2022-04-07 12:15:00,406
2522,2022-04-07 12:30:00,375
2523,2022-04-07 12:45:00,388
2524,2022-04-07 13:00:00,386
2525,2022-04-07 13:15:00,399
2526,2022-04-07 13:30:00,400
2527,2022-04-07 13:45:00,386
2528,2022-04-07 14:00:00,395
2529,2022-04-07 14:15:00,343
2530,2022-04-07 14:30:00,332
2531,2022-04-07 14:45:00,409
2532,2022-04-07 15:00:00,432
2533,2022-04-07 15:15:00,447
2534,2022-04-07 15:30:00,400
2535,2022-04-07 15:45:00,472
2536,2022-04-07 16:00:00,479
2537,2022-04-07 16:15:00,498
2538,2022-04-07 16:30:00,411
2539,2022-04-07 16:45:00,460
2540,2022-04-07 17:00:00,499
2541,2022-04-07 17:15:00,418
2542,2022-04-07 17:30:00,424
2543,2022-04-07 17:45:00,463
2544,2022-04-07 18:00:00,436
2545,2022-04-07 18:15:00,452
2546,2022-04-07 18:30:00,460
2547,2022-04-07 18:45:00,415
2548,2022-04-07 19:00:00,362
2549,2022-04-07 19:15:00,351
2550,2022-04-07 19:30:00,291
2551,2022-04-07 19:45:00,249
2552,2022-04-07 20:00:00,268
2553,2022-04-07 20:15:00,231
2554,2022-04-07 20:30:00,221
2555,2022-04-07 20:45:00,223
2556,2022-04-07 21:00:00,195
2557,2022-04-07 21:15:00,218
2558,2022-04-07 21:30:00,203
2559,2022-04-07 21:45:00,200
2560,2022-04-07 22:00:00,170
2561,2022-04-07 22:15:00,185
2562,2022-04-07 22:30:00,171
2563,2022-04-07 22:45:00,140
2564,2022-04-07 23:00:00,113
2565,2022-04-07 23:15:00,113
2566,2022-04-07 23:30:00,95
2567,2022-04-07 23:45:00,84
7776,2022-06-01 06:00:00,24
7777,2022-06-01 06:15:00,69
7778,2022-06-01 06:30:00,159
7779,2022-06-01 06:45:00,340
7780,2022-06-01 07:00:00,503
7781,2022-06-01 07:15:00,671
7782,2022-06-01 07:30:00,647
7783,2022-06-01 07:45:00,653
7784,2022-06-01 08:00:00,631
7785,2022-06-01 08:15:00,610
7786,2022-06-01 08:30:00,591
7787,2022-06-01 08:45:00,634
7788,2022-06-01 09:00:00,632
7789,2022-06-01 09:15:00,596
7790,2022-06-01 09:30:00,558
7791,2022-06-01 09:45:00,537
7792,2022-06-01 10:00:00,489
7793,2022-06-01 10:15:00,436
7794,2022-06-01 10:30:00,419
7795,2022-06-01 10:45:00,443
7796,2022-06-01 11:00:00,395
7797,2022-06-01 11:15:00,396
7798,2022-06-01 11:30:00,365
7799,2022-06-01 11:45:00,371
7800,2022-06-01 12:00:00,379
7801,2022-06-01 12:15:00,414
7802,2022-06-01 12:30:00,393
7803,2022-06-01 12:45:00,393
7804,2022-06-01 13:00:00,388
7805,2022-06-01 13:15:00,382
7806,2022-06-01 13:30:00,364
7807,2022-06-01 13:45:00,376
7808,2022-06-01 14:00:00,364
7809,2022-06-01 14:15:00,359
7810,2022-06-01 14:30:00,326
7811,2022-06-01 14:45:00,388
7812,2022-06-01 15:00:00,403
7813,2022-06-01 15:15:00,357
7814,2022-06-01 15:30:00,370
7815,2022-06-01 15:45:00,375
7816,2022-06-01 16:00:00,398
7817,2022-06-01 16:15:00,407
7818,2022-06-01 16:30:00,427
7819,2022-06-01 16:45:00,344
7820,2022-06-01 17:00:00,422
7821,2022-06-01 17:15:00,444
7822,2022-06-01 17:30:00,447
7823,2022-06-01 17:45:00,397
7824,2022-06-01 18:00:00,369
7825,2022-06-01 18:15:00,412
7826,2022-06-01 18:30:00,409
7827,2022-06-01 18:45:00,415
7828,2022-06-01 19:00:00,370
7829,2022-06-01 19:15:00,406
7830,2022-06-01 19:30:00,362
7831,2022-06-01 19:45:00,323
7832,2022-06-01 20:00:00,326
7833,2022-06-01 20:15:00,315
7834,2022-06-01 20:30:00,311
7835,2022-06-01 20:45:00,283
7836,2022-06-01 21:00:00,242
7837,2022-06-01 21:15:00,234
7838,2022-06-01 21:30:00,219
7839,2022-06-01 21:45:00,270
7840,2022-06-01 22:00:00,246
7841,2022-06-01 22:15:00,202
7842,2022-06-01 22:30:00,205
7843,2022-06-01 22:45:00,127
7844,2022-06-01 23:00:00,128
7845,2022-06-01 23:15:00,118
7846,2022-06-01 23:30:00,134
7847,2022-06-01 23:45:00,102
7872,2022-06-02 06:00:00,504
7873,2022-06-02 06:15:00,598
7874,2022-06-02 06:30:00,652
7875,2022-06-02 06:45:00,631
7876,2022-06-02 07:00:00,620
7877,2022-06-02 07:15:00,636
7878,2022-06-02 07:30:00,627
7879,2022-06-02 07:45:00,673
7880,2022-06-02 08:00:00,582
7881,2022-06-02 08:15:00,548
7882,2022-06-02 08:30:00,575
7883,2022-06-02 08:45:00,548
7884,2022-06-02 09:00:00,447
7885,2022-06-02 09:15:00,442
7886,2022-06-02 09:30:00,372
7887,2022-06-02 09:45:00,380
7888,2022-06-02 10:00:00,367
7889,2022-06-02 10:15:00,327
7890,2022-06-02 10:30:00,386
7891,2022-06-02 10:45:00,370
7892,2022-06-02 11:00:00,360
7893,2022-06-02 11:15:00,388
7894,2022-06-02 11:30:00,428
7895,2022-06-02 11:45:00,397
7896,2022-06-02 12:00:00,406
7897,2022-06-02 12:15:00,417
7898,2022-06-02 12:30:00,355
7899,2022-06-02 12:45:00,392
7900,2022-06-02 13:00:00,380
7901,2022-06-02 13:15:00,382
7902,2022-06-02 13:30:00,383
7903,2022-06-02 13:45:00,395
7904,2022-06-02 14:00:00,379
7905,2022-06-02 14:15:00,374
7906,2022-06-02 14:30:00,359
7907,2022-06-02 14:45:00,380
7908,2022-06-02 15:00:00,364
7909,2022-06-02 15:15:00,359
7910,2022-06-02 15:30:00,371
7911,2022-06-02 15:45:00,400
7912,2022-06-02 16:00:00,462
7913,2022-06-02 16:15:00,429
7914,2022-06-02 16:30:00,400
7915,2022-06-02 16:45:00,435
7916,2022-06-02 17:00:00,375
7917,2022-06-02 17:15:00,399
7918,2022-06-02 17:30:00,432
7919,2022-06-02 17:45:00,405
7920,2022-06-02 18:00:00,377
7921,2022-06-02 18:15:00,367
7922,2022-06-02 18:30:00,436
7923,2022-06-02 18:45:00,360
7924,2022-06-02 19:00:00,353
7925,2022-06-02 19:15:00,334
7926,2022-06-02 19:30:00,271
7927,2022-06-02 19:45:00,270
7928,2022-06-02 20:00:00,275
7929,2022-06-02 20:15:00,263
7930,2022-06-02 20:30:00,230
7931,2022-06-02 20:45:00,199
7932,2022-06-02 21:00:00,211
7933,2022-06-02 21:15:00,219
7934,2022-06-02 21:30:00,184
7935,2022-06-02 21:45:00,162
7936,2022-06-02 22:00:00,111
7937,2022-06-02 22:15:00,129
7938,2022-06-02 22:30:00,112
7939,2022-06-02 22:45:00,115
7968,2022-06-03 06:00:00,26
7969,2022-06-03 06:15:00,65
7970,2022-06-03 06:30:00,139
7971,2022-06-03 06:45:00,316
7972,2022-06-03 07:00:00,496
7973,2022-06-03 07:15:00,605
7974,2022-06-03 07:30:00,639
7975,2022-06-03 07:45:00,565
7976,2022-06-03 08:00:00,573
7977,2022-06-03 08:15:00,630
7978,2022-06-03 08:30:00,570
7979,2022-06-03 08:45:00,635
7980,2022-06-03 09:00:00,560
7981,2022-06-03 09:15:00,509
7982,2022-06-03 09:30:00,423
7983,2022-06-03 09:45:00,404
7984,2022-06-03 10:00:00,399
7985,2022-06-03 10:15:00,367
7986,2022-06-03 10:30:00,373
7987,2022-06-03 10:45:00,348
7988,2022-06-03 11:00:00,329
7989,2022-06-03 11:15:00,364
7990,2022-06-03 11:30:00,358
7991,2022-06-03 11:45:00,348
7992,2022-06-03 12:00:00,386
7993,2022-06-03 12:15:00,448
7994,2022-06-03 12:30:00,430
7995,2022-06-03 12:45:00,442
7996,2022-06-03 13:00:00,437
7997,2022-06-03 13:15:00,432
7998,2022-06-03 13:30:00,391
7999,2022-06-03 13:45:00,373
8000,2022-06-03 14:00:00,372
8001,2022-06-03 14:15:00,391
8002,2022-06-03 14:30:00,375
8003,2022-06-03 14:45:00,352
8004,2022-06-03 15:00:00,369
8005,2022-06-03 15:15:00,332
8006,2022-06-03 15:30:00,356
8007,2022-06-03 15:45:00,242
8008,2022-06-03 16:00:00,363
8009,2022-06-03 16:15:00,353
8010,2022-06-03 16:30:00,387
8011,2022-06-03 16:45:00,418
8012,2022-06-03 17:00:00,370
8013,2022-06-03 17:15:00,412
8014,2022-06-03 17:30:00,416
8015,2022-06-03 17:45:00,361
8016,2022-06-03 18:00:00,350
8017,2022-06-03 18:15:00,423
8018,2022-06-03 18:30:00,424
8019,2022-06-03 18:45:00,362
8020,2022-06-03 19:00:00,394
8021,2022-06-03 19:15:00,419
8022,2022-06-03 19:30:00,324
8023,2022-06-03 19:45:00,327
8024,2022-06-03 20:00:00,309
8025,2022-06-03 20:15:00,314
8026,2022-06-03 20:30:00,286
8027,2022-06-03 20:45:00,292
8028,2022-06-03 21:00:00,265
8029,2022-06-03 21:15:00,253
8030,2022-06-03 21:30:00,258
8031,2022-06-03 21:45:00,254
8032,2022-06-03 22:00:00,253
8033,2022-06-03 22:15:00,270
8034,2022-06-03 22:30:00,232
8035,2022-06-03 22:45:00,207
8036,2022-06-03 23:00:00,330
8037,2022-06-03 23:15:00,145
8038,2022-06-03 23:30:00,149
8039,2022-06-03 23:45:00,95
8064,2022-06-04 06:00:00,35
8065,2022-06-04 06:15:00,55
8066,2022-06-04 06:30:00,70
8067,2022-06-04 06:45:00,112
8068,2022-06-04 07:00:00,93
8069,2022-06-04 07:15:00,121
8070,2022-06-04 07:30:00,137
8071,2022-06-04 07:45:00,191
8072,2022-06-04 08:00:00,200
8073,2022-06-04 08:15:00,226
8074,2022-06-04 08:30:00,221
8075,2022-06-04 08:45:00,252
8076,2022-06-04 09:00:00,217
8077,2022-06-04 09:15:00,241
8078,2022-06-04 09:30:00,266
8079,2022-06-04 09:45:00,303
8080,2022-06-04 10:00:00,370
8081,2022-06-04 10:15:00,327
8082,2022-06-04 10:30:00,306
8083,2022-06-04 10:45:00,327
8084,2022-06-04 11:00:00,373
8085,2022-06-04 11:15:00,331
8086,2022-06-04 11:30:00,373
8087,2022-06-04 11:45:00,338
8088,2022-06-04 12:00:00,377
8089,2022-06-04 12:15:00,414
8090,2022-06-04 12:30:00,399
8091,2022-06-04 12:45:00,391
8092,2022-06-04 13:00:00,396
8093,2022-06-04 13:15:00,395
8094,2022-06-04 13:30:00,416
8095,2022-06-04 13:45:00,412
8096,2022-06-04 14:00:00,347
8097,2022-06-04 14:15:00,366
8098,2022-06-04 14:30:00,366
8099,2022-06-04 14:45:00,326
8100,2022-06-04 15:00:00,364
8101,2022-06-04 15:15:00,363
8102,2022-06-04 15:30:00,304
8103,2022-06-04 15:45:00,312
8104,2022-06-04 16:00:00,268
8105,2022-06-04 16:15:00,331
8106,2022-06-04 16:30:00,310
8107,2022-06-04 16:45:00,311
8108,2022-06-04 17:00:00,324
8109,2022-06-04 17:15:00,333
8110,2022-06-04 17:30:00,330
8111,2022-06-04 17:45:00,305
8112,2022-06-04 18:00:00,375
8113,2022-06-04 18:15:00,305
8114,2022-06-04 18:30:00,330
8115,2022-06-04 18:45:00,314
8116,2022-06-04 19:00:00,319
8117,2022-06-04 19:15:00,287
8118,2022-06-04 19:30:00,258
8119,2022-06-04 19:45:00,284
8120,2022-06-04 20:00:00,243
8121,2022-06-04 20:15:00,260
8122,2022-06-04 20:30:00,231
8123,2022-06-04 20:45:00,204
8124,2022-06-04 21:00:00,216
8125,2022-06-04 21:15:00,199
8126,2022-06-04 21:30:00,206
8127,2022-06-04 21:45:00,201
8128,2022-06-04 22:00:00,200
8129,2022-06-04 22:15:00,241
8130,2022-06-04 22:30:00,178
8131,2022-06-04 22:45:00,141
8132,2022-06-04 23:00:00,136
8133,2022-06-04 23:15:00,154
8134,2022-06-04 23:30:00,98
8135,2022-06-04 23:45:00,119
8160,2022-06-05 06:00:00,26
8161,2022-06-05 06:15:00,31
8162,2022-06-05 06:30:00,58
8163,2022-06-05 06:45:00,52
8164,2022-06-05 07:00:00,47
8165,2022-06-05 07:15:00,49
8166,2022-06-05 07:30:00,61
8167,2022-06-05 07:45:00,61
8168,2022-06-05 08:00:00,83
8169,2022-06-05 08:15:00,101
8170,2022-06-05 08:30:00,99
8171,2022-06-05 08:45:00,146
8172,2022-06-05 09:00:00,129
8173,2022-06-05 09:15:00,133
8174,2022-06-05 09:30:00,154
8175,2022-06-05 09:45:00,203
8176,2022-06-05 10:00:00,210
8177,2022-06-05 10:15:00,194
8178,2022-06-05 10:30:00,204
8179,2022-06-05 10:45:00,237
8180,2022-06-05 11:00:00,237
8181,2022-06-05 11:15:00,219
8182,2022-06-05 11:30:00,337
8183,2022-06-05 11:45:00,437
8184,2022-06-05 12:00:00,598
8185,2022-06-05 12:15:00,602
8186,2022-06-05 12:30:00,837
8187,2022-06-05 12:45:00,500
8188,2022-06-05 13:00:00,549
8189,2022-06-05 13:15:00,607
8190,2022-06-05 13:30:00,514
8191,2022-06-05 13:45:00,386
8192,2022-06-05 14:00:00,286
8193,2022-06-05 14:15:00,284
8194,2022-06-05 14:30:00,243
8195,2022-06-05 14:45:00,237
8196,2022-06-05 15:00:00,271
8197,2022-06-05 15:15:00,238
8198,2022-06-05 15:30:00,288
8199,2022-06-05 15:45:00,285
8200,2022-06-05 16:00:00,254
8201,2022-06-05 16:15:00,230
8202,2022-06-05 16:30:00,226
8203,2022-06-05 16:45:00,247
8204,2022-06-05 17:00:00,224
8205,2022-06-05 17:15:00,233
8206,2022-06-05 17:30:00,271
8207,2022-06-05 17:45:00,244
8208,2022-06-05 18:00:00,282
8209,2022-06-05 18:15:00,260
8210,2022-06-05 18:30:00,268
8211,2022-06-05 18:45:00,273
8212,2022-06-05 19:00:00,279
8213,2022-06-05 19:15:00,247
8214,2022-06-05 19:30:00,252
8215,2022-06-05 19:45:00,213
8216,2022-06-05 20:00:00,232
8217,2022-06-05 20:15:00,232
8218,2022-06-05 20:30:00,199
8219,2022-06-05 20:45:00,202
8220,2022-06-05 21:00:00,202
8221,2022-06-05 21:15:00,197
8222,2022-06-05 21:30:00,193
8223,2022-06-05 21:45:00,181
8224,2022-06-05 22:00:00,193
8225,2022-06-05 22:15:00,194
8226,2022-06-05 22:30:00,177
8227,2022-06-05 22:45:00,119
8228,2022-06-05 23:00:00,138
8229,2022-06-05 23:15:00,123
8230,2022-06-05 23:30:00,126
8231,2022-06-05 23:45:00,93
8256,2022-06-06 06:00:00,19
8257,2022-06-06 06:15:00,36
8258,2022-06-06 06:30:00,53
8259,2022-06-06 06:45:00,45
8260,2022-06-06 07:00:00,48
8261,2022-06-06 07:15:00,60
